Date,Team,Opp,BO,Pos,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG
"<a href=""wins.aspx?date=2016-05-07&team=Red Sox&dh=0"">2016-05-07</a>",BOS,@NYY,8,CF,1,3,3,1,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0.333
"<a href=""wins.aspx?date=2016-05-06&team=Red Sox&dh=0"">2016-05-06</a>",BOS,@NYY,8,CF,1,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0.25
"<a href=""wins.aspx?date=2016-05-05&team=Red Sox&dh=0"">2016-05-05</a>",BOS,@CHW,9,CF,1,3,4,1,0,0,0,1,2,1,1,0,1,0,0,0,0,0,0,0.333
"<a href=""wins.aspx?date=2016-05-04&team=Red Sox&dh=0"">2016-05-04</a>",BOS,@CHW,9,CF,1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-05-03&team=Red Sox&dh=0"">2016-05-03</a>",BOS,@CHW,9,CF,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333
"<a href=""wins.aspx?date=2016-05-01&team=Red Sox&dh=0"">2016-05-01</a>",BOS,NYY,9,CF,1,3,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.333
"<a href=""wins.aspx?date=2016-04-30&team=Red Sox&dh=0"">2016-04-30</a>",BOS,NYY,9,CF,1,3,4,3,0,1,2,0,2,3,1,0,0,0,0,0,0,0,0,1
"<a href=""wins.aspx?date=2016-04-29&team=Red Sox&dh=0"">2016-04-29</a>",BOS,NYY,9,CF,1,3,3,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0.333
"<a href=""wins.aspx?date=2016-04-28&team=Red Sox&dh=0"">2016-04-28</a>",BOS,ATL,8,CF,1,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-04-27&team=Red Sox&dh=0"">2016-04-27</a>",BOS,ATL,9,CF,1,3,4,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.333
"<a href=""wins.aspx?date=2016-04-26&team=Red Sox&dh=0"">2016-04-26</a>",BOS,@ATL,6,CF,1,4,5,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0.25
