Date,Team,Opp,BO,Pos,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG
"<a href=""wins.aspx?date=2016-09-19&team=Mariners&dh=0"">2016-09-19</a>",SEA,TOR,3,2B,1,3,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.333
"<a href=""wins.aspx?date=2016-09-18&team=Mariners&dh=0"">2016-09-18</a>",SEA,HOU,3,2B,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-09-17&team=Mariners&dh=0"">2016-09-17</a>",SEA,HOU,3,2B,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-09-16&team=Mariners&dh=0"">2016-09-16</a>",SEA,HOU,3,2B,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-09-14&team=Mariners&dh=0"">2016-09-14</a>",SEA,@LAA,3,2B,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-09-13&team=Mariners&dh=0"">2016-09-13</a>",SEA,@LAA,3,2B,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"<a href=""wins.aspx?date=2016-09-12&team=Mariners&dh=0"">2016-09-12</a>",SEA,@LAA,3,2B,1,5,5,3,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.6
"<a href=""wins.aspx?date=2016-09-11&team=Mariners&dh=0"">2016-09-11</a>",SEA,@OAK,3,2B,1,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-09-10&team=Mariners&dh=0"">2016-09-10</a>",SEA,@OAK,3,2B,1,3,4,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
"<a href=""wins.aspx?date=2016-09-09&team=Mariners&dh=0"">2016-09-09</a>",SEA,@OAK,3,2B,1,3,4,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.333
"<a href=""wins.aspx?date=2016-09-08&team=Mariners&dh=0"">2016-09-08</a>",SEA,TEX,3,2B,1,3,4,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
"<a href=""wins.aspx?date=2016-09-07&team=Mariners&dh=0"">2016-09-07</a>",SEA,TEX,3,2B,1,3,4,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.333
"<a href=""wins.aspx?date=2016-09-06&team=Mariners&dh=0"">2016-09-06</a>",SEA,TEX,3,2B,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-09-05&team=Mariners&dh=0"">2016-09-05</a>",SEA,TEX,3,2B,1,5,6,2,1,0,0,1,2,2,1,1,1,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-09-04&team=Mariners&dh=0"">2016-09-04</a>",SEA,LAA,3,2B,1,4,4,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-09-03&team=Mariners&dh=0"">2016-09-03</a>",SEA,LAA,3,2B,1,4,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-09-02&team=Mariners&dh=0"">2016-09-02</a>",SEA,LAA,3,2B,1,5,5,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-08-31&team=Mariners&dh=0"">2016-08-31</a>",SEA,@TEX,3,2B,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-08-30&team=Mariners&dh=0"">2016-08-30</a>",SEA,@TEX,3,2B,1,4,5,2,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-08-29&team=Mariners&dh=0"">2016-08-29</a>",SEA,@TEX,3,2B,1,3,4,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.667
"<a href=""wins.aspx?date=2016-08-28&team=Mariners&dh=0"">2016-08-28</a>",SEA,@CHW,3,2B,1,4,4,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-08-27&team=Mariners&dh=0"">2016-08-27</a>",SEA,@CHW,3,2B,1,2,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-08-26&team=Mariners&dh=0"">2016-08-26</a>",SEA,@CHW,3,2B,1,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-08-25&team=Mariners&dh=0"">2016-08-25</a>",SEA,@CHW,3,2B,1,4,4,2,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-08-24&team=Mariners&dh=0"">2016-08-24</a>",SEA,NYY,3,2B,1,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5
"<a href=""wins.aspx?date=2016-08-23&team=Mariners&dh=0"">2016-08-23</a>",SEA,NYY,3,2B,1,4,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-08-22&team=Mariners&dh=0"">2016-08-22</a>",SEA,NYY,3,2B,1,4,4,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.75
"<a href=""wins.aspx?date=2016-08-21&team=Mariners&dh=0"">2016-08-21</a>",SEA,MIL,3,2B,1,5,5,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-08-20&team=Mariners&dh=0"">2016-08-20</a>",SEA,MIL,3,2B,1,4,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-08-19&team=Mariners&dh=0"">2016-08-19</a>",SEA,MIL,3,2B,1,4,5,1,0,0,0,1,1,2,1,1,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-08-18&team=Mariners&dh=0"">2016-08-18</a>",SEA,@LAA,3,2B,1,4,4,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-08-17&team=Mariners&dh=0"">2016-08-17</a>",SEA,@LAA,3,2B,1,5,5,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6
"<a href=""wins.aspx?date=2016-08-16&team=Mariners&dh=0"">2016-08-16</a>",SEA,@LAA,3,2B,1,4,5,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-08-15&team=Mariners&dh=0"">2016-08-15</a>",SEA,@LAA,3,2B,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-08-14&team=Mariners&dh=0"">2016-08-14</a>",SEA,@OAK,3,2B,1,4,5,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-08-13&team=Mariners&dh=0"">2016-08-13</a>",SEA,@OAK,3,2B,1,4,4,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-08-12&team=Mariners&dh=0"">2016-08-12</a>",SEA,@OAK,3,2B,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"<a href=""wins.aspx?date=2016-08-10&team=Mariners&dh=0"">2016-08-10</a>",SEA,DET,3,2B,1,4,4,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-08-09&team=Mariners&dh=0"">2016-08-09</a>",SEA,DET,3,2B,1,6,6,3,2,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-08-08&team=Mariners&dh=0"">2016-08-08</a>",SEA,DET,3,2B,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-08-06&team=Mariners&dh=0"">2016-08-06</a>",SEA,LAA,3,2B,1,5,5,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.2
"<a href=""wins.aspx?date=2016-08-05&team=Mariners&dh=0"">2016-08-05</a>",SEA,LAA,3,2B,1,5,5,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.2
"<a href=""wins.aspx?date=2016-08-04&team=Mariners&dh=0"">2016-08-04</a>",SEA,BOS,3,2B,1,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"<a href=""wins.aspx?date=2016-08-03&team=Mariners&dh=0"">2016-08-03</a>",SEA,BOS,3,2B,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-08-02&team=Mariners&dh=0"">2016-08-02</a>",SEA,BOS,3,2B,1,4,4,2,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-08-01&team=Mariners&dh=0"">2016-08-01</a>",SEA,BOS,3,2B,1,3,4,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0.667
"<a href=""wins.aspx?date=2016-07-31&team=Mariners&dh=0"">2016-07-31</a>",SEA,@CHC,3,2B,1,6,6,1,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0.167
"<a href=""wins.aspx?date=2016-07-30&team=Mariners&dh=0"">2016-07-30</a>",SEA,@CHC,3,2B,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"<a href=""wins.aspx?date=2016-07-29&team=Mariners&dh=0"">2016-07-29</a>",SEA,@CHC,3,2B,1,4,5,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-07-27&team=Mariners&dh=0"">2016-07-27</a>",SEA,@PIT,3,2B,1,2,4,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
"<a href=""wins.aspx?date=2016-07-26&team=Mariners&dh=0"">2016-07-26</a>",SEA,@PIT,3,2B,1,4,5,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-07-24&team=Mariners&dh=0"">2016-07-24</a>",SEA,@TOR,3,2B,1,2,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-07-23&team=Mariners&dh=0"">2016-07-23</a>",SEA,@TOR,3,2B,1,4,5,3,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.75
"<a href=""wins.aspx?date=2016-07-22&team=Mariners&dh=0"">2016-07-22</a>",SEA,@TOR,3,2B,1,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-07-20&team=Mariners&dh=0"">2016-07-20</a>",SEA,CHW,3,2B,1,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2
"<a href=""wins.aspx?date=2016-07-19&team=Mariners&dh=0"">2016-07-19</a>",SEA,CHW,3,2B,1,4,4,1,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-07-18&team=Mariners&dh=0"">2016-07-18</a>",SEA,CHW,3,2B,1,4,4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"<a href=""wins.aspx?date=2016-07-17&team=Mariners&dh=0"">2016-07-17</a>",SEA,HOU,3,2B,1,3,4,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.333
"<a href=""wins.aspx?date=2016-07-16&team=Mariners&dh=0"">2016-07-16</a>",SEA,HOU,3,2B,1,4,4,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-07-15&team=Mariners&dh=0"">2016-07-15</a>",SEA,HOU,3,2B,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-07-10&team=Mariners&dh=0"">2016-07-10</a>",SEA,@KCR,3,DH,1,5,5,2,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-07-09&team=Mariners&dh=0"">2016-07-09</a>",SEA,@KCR,3,2B,1,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-07-08&team=Mariners&dh=0"">2016-07-08</a>",SEA,@KCR,3,2B,1,4,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-07-07&team=Mariners&dh=0"">2016-07-07</a>",SEA,@KCR,3,2B,1,4,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-07-06&team=Mariners&dh=0"">2016-07-06</a>",SEA,@HOU,3,2B,1,3,5,3,0,2,0,1,1,2,2,0,0,0,0,0,0,0,0,1
"<a href=""wins.aspx?date=2016-07-05&team=Mariners&dh=0"">2016-07-05</a>",SEA,@HOU,3,2B,1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-07-04&team=Mariners&dh=0"">2016-07-04</a>",SEA,@HOU,3,2B,1,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-07-03&team=Mariners&dh=0"">2016-07-03</a>",SEA,BAL,3,2B,1,4,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-07-02&team=Mariners&dh=0"">2016-07-02</a>",SEA,BAL,3,2B,1,4,5,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-07-01&team=Mariners&dh=0"">2016-07-01</a>",SEA,BAL,3,2B,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-30&team=Mariners&dh=0"">2016-06-30</a>",SEA,BAL,3,2B,1,3,4,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0.333
"<a href=""wins.aspx?date=2016-06-29&team=Mariners&dh=0"">2016-06-29</a>",SEA,PIT,3,2B,1,4,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-06-28&team=Mariners&dh=0"">2016-06-28</a>",SEA,PIT,3,2B,1,4,4,3,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.75
"<a href=""wins.aspx?date=2016-06-26&team=Mariners&dh=0"">2016-06-26</a>",SEA,STL,3,2B,1,5,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-06-25&team=Mariners&dh=0"">2016-06-25</a>",SEA,STL,3,2B,1,3,4,2,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.667
"<a href=""wins.aspx?date=2016-06-24&team=Mariners&dh=0"">2016-06-24</a>",SEA,STL,3,2B,1,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-06-23&team=Mariners&dh=0"">2016-06-23</a>",SEA,@DET,3,DH,1,5,5,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-06-22&team=Mariners&dh=0"">2016-06-22</a>",SEA,@DET,3,2B,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-21&team=Mariners&dh=0"">2016-06-21</a>",SEA,@DET,3,2B,1,2,4,2,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1
"<a href=""wins.aspx?date=2016-06-20&team=Mariners&dh=0"">2016-06-20</a>",SEA,@DET,3,2B,1,4,6,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-19&team=Mariners&dh=0"">2016-06-19</a>",SEA,@BOS,3,2B,1,4,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-06-18&team=Mariners&dh=0"">2016-06-18</a>",SEA,@BOS,3,2B,1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-06-17&team=Mariners&dh=0"">2016-06-17</a>",SEA,@BOS,3,2B,1,5,5,2,1,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-06-16&team=Mariners&dh=0"">2016-06-16</a>",SEA,@TBR,3,2B,1,4,5,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-06-15&team=Mariners&dh=0"">2016-06-15</a>",SEA,@TBR,3,2B,1,6,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.167
"<a href=""wins.aspx?date=2016-06-14&team=Mariners&dh=0"">2016-06-14</a>",SEA,@TBR,3,2B,1,5,5,2,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-06-12&team=Mariners&dh=0"">2016-06-12</a>",SEA,TEX,3,2B,1,5,5,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-06-11&team=Mariners&dh=0"">2016-06-11</a>",SEA,TEX,3,2B,1,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.2
"<a href=""wins.aspx?date=2016-06-10&team=Mariners&dh=0"">2016-06-10</a>",SEA,TEX,3,2B,1,3,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-09&team=Mariners&dh=0"">2016-06-09</a>",SEA,CLE,3,2B,1,5,5,3,0,1,0,2,2,2,0,0,1,0,0,0,0,0,0,0.6
"<a href=""wins.aspx?date=2016-06-08&team=Mariners&dh=0"">2016-06-08</a>",SEA,CLE,3,2B,1,4,4,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-06-07&team=Mariners&dh=0"">2016-06-07</a>",SEA,CLE,3,2B,1,4,4,2,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-06-06&team=Mariners&dh=0"">2016-06-06</a>",SEA,CLE,3,DH,1,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-05&team=Mariners&dh=0"">2016-06-05</a>",SEA,@TEX,3,2B,1,4,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-06-04&team=Mariners&dh=0"">2016-06-04</a>",SEA,@TEX,3,2B,1,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-06-03&team=Mariners&dh=0"">2016-06-03</a>",SEA,@TEX,3,2B,1,4,4,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-06-02&team=Mariners&dh=0"">2016-06-02</a>",SEA,@SDP,3,2B,1,4,5,2,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-06-01&team=Mariners&dh=0"">2016-06-01</a>",SEA,@SDP,3,2B,1,5,5,1,0,0,0,1,1,3,0,0,2,0,0,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-05-31&team=Mariners&dh=0"">2016-05-31</a>",SEA,SDP,3,2B,1,1,4,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-30&team=Mariners&dh=0"">2016-05-30</a>",SEA,SDP,3,2B,1,3,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-29&team=Mariners&dh=0"">2016-05-29</a>",SEA,MIN,3,2B,1,4,4,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-05-28&team=Mariners&dh=0"">2016-05-28</a>",SEA,MIN,3,2B,1,4,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-05-27&team=Mariners&dh=0"">2016-05-27</a>",SEA,MIN,3,2B,1,4,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-05-25&team=Mariners&dh=0"">2016-05-25</a>",SEA,OAK,3,2B,1,5,5,2,1,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-05-24&team=Mariners&dh=0"">2016-05-24</a>",SEA,OAK,3,2B,1,4,4,2,0,1,0,1,1,3,0,0,0,0,0,0,1,0,0,0.5
"<a href=""wins.aspx?date=2016-05-23&team=Mariners&dh=0"">2016-05-23</a>",SEA,OAK,3,2B,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25
"<a href=""wins.aspx?date=2016-05-22&team=Mariners&dh=0"">2016-05-22</a>",SEA,@CIN,3,2B,1,4,5,1,1,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-05-21&team=Mariners&dh=0"">2016-05-21</a>",SEA,@CIN,3,2B,1,3,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-20&team=Mariners&dh=0"">2016-05-20</a>",SEA,@CIN,3,2B,1,3,5,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0
"<a href=""wins.aspx?date=2016-05-19&team=Mariners&dh=0"">2016-05-19</a>",SEA,@BAL,3,2B,1,4,4,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-05-18&team=Mariners&dh=0"">2016-05-18</a>",SEA,@BAL,3,2B,1,4,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-05-17&team=Mariners&dh=0"">2016-05-17</a>",SEA,@BAL,3,2B,1,4,4,3,1,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0.75
"<a href=""wins.aspx?date=2016-05-15&team=Mariners&dh=0"">2016-05-15</a>",SEA,LAA,3,2B,1,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-14&team=Mariners&dh=0"">2016-05-14</a>",SEA,LAA,3,2B,1,5,5,1,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-05-13&team=Mariners&dh=0"">2016-05-13</a>",SEA,LAA,3,2B,1,5,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-05-11&team=Mariners&dh=0"">2016-05-11</a>",SEA,TBR,3,2B,1,5,5,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-05-10&team=Mariners&dh=0"">2016-05-10</a>",SEA,TBR,3,2B,1,4,4,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-05-09&team=Mariners&dh=0"">2016-05-09</a>",SEA,TBR,3,2B,1,5,5,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-05-08&team=Mariners&dh=0"">2016-05-08</a>",SEA,@HOU,3,2B,1,4,4,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-05-07&team=Mariners&dh=0"">2016-05-07</a>",SEA,@HOU,3,2B,1,5,5,4,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0.8
"<a href=""wins.aspx?date=2016-05-06&team=Mariners&dh=0"">2016-05-06</a>",SEA,@HOU,3,2B,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-05-05&team=Mariners&dh=0"">2016-05-05</a>",SEA,@HOU,3,2B,1,5,5,3,2,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0.6
"<a href=""wins.aspx?date=2016-05-04&team=Mariners&dh=0"">2016-05-04</a>",SEA,@OAK,3,2B,1,5,5,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-05-03&team=Mariners&dh=0"">2016-05-03</a>",SEA,@OAK,3,2B,1,4,4,2,0,1,0,1,2,1,0,0,2,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-05-02&team=Mariners&dh=0"">2016-05-02</a>",SEA,@OAK,3,2B,1,4,4,3,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.75
"<a href=""wins.aspx?date=2016-05-01&team=Mariners&dh=0"">2016-05-01</a>",SEA,KCR,3,DH-2B,1,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
