Date,Team,Opp,BO,Pos,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG
"<a href=""wins.aspx?date=2016-08-07&team=Giants&dh=0"">2016-08-07</a>",SFG,@WSN,5,SS,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-08-06&team=Giants&dh=0"">2016-08-06</a>",SFG,@WSN,5,SS,1,3,5,2,2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0.667
"<a href=""wins.aspx?date=2016-08-05&team=Giants&dh=0"">2016-08-05</a>",SFG,@WSN,6,SS,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-08-04&team=Giants&dh=0"">2016-08-04</a>",SFG,@PHI,4,SS,1,5,5,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-08-03&team=Giants&dh=0"">2016-08-03</a>",SFG,@PHI,5,SS,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-08-02&team=Giants&dh=0"">2016-08-02</a>",SFG,@PHI,5,SS,1,4,5,2,1,0,0,1,2,3,1,0,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-07-31&team=Giants&dh=0"">2016-07-31</a>",SFG,WSN,8,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-07-30&team=Giants&dh=0"">2016-07-30</a>",SFG,WSN,9,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-07-29&team=Giants&dh=0"">2016-07-29</a>",SFG,WSN,4,SS,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-07-28&team=Giants&dh=0"">2016-07-28</a>",SFG,WSN,5,SS,1,3,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.333
"<a href=""wins.aspx?date=2016-07-27&team=Giants&dh=0"">2016-07-27</a>",SFG,CIN,5,SS,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-07-26&team=Giants&dh=0"">2016-07-26</a>",SFG,CIN,5,SS,1,5,5,3,2,0,1,0,2,2,0,0,1,0,0,0,0,0,0,0.6
"<a href=""wins.aspx?date=2016-07-25&team=Giants&dh=0"">2016-07-25</a>",SFG,CIN,5,SS,1,2,4,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-07-24&team=Giants&dh=0"">2016-07-24</a>",SFG,@NYY,5,SS,1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-07-23&team=Giants&dh=0"">2016-07-23</a>",SFG,@NYY,5,SS,1,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-07-22&team=Giants&dh=0"">2016-07-22</a>",SFG,@NYY,5,SS,1,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-07-20&team=Giants&dh=0"">2016-07-20</a>",SFG,@BOS,5,SS,1,4,5,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-07-19&team=Giants&dh=0"">2016-07-19</a>",SFG,@BOS,5,SS,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
"<a href=""wins.aspx?date=2016-07-17&team=Giants&dh=0"">2016-07-17</a>",SFG,@SDP,5,SS,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-07-16&team=Giants&dh=0"">2016-07-16</a>",SFG,@SDP,5,SS,1,5,5,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-07-15&team=Giants&dh=0"">2016-07-15</a>",SFG,@SDP,5,SS,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333
"<a href=""wins.aspx?date=2016-07-10&team=Giants&dh=0"">2016-07-10</a>",SFG,ARI,5,SS,1,3,4,2,1,1,0,0,0,3,0,0,1,0,1,0,0,0,0,0.667
"<a href=""wins.aspx?date=2016-07-09&team=Giants&dh=0"">2016-07-09</a>",SFG,ARI,5,SS,1,4,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-07-08&team=Giants&dh=0"">2016-07-08</a>",SFG,ARI,5,SS,1,3,4,3,1,1,0,1,1,3,1,0,0,0,0,0,0,0,0,1
"<a href=""wins.aspx?date=2016-07-06&team=Giants&dh=0"">2016-07-06</a>",SFG,COL,5,SS,1,3,4,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0.333
"<a href=""wins.aspx?date=2016-07-05&team=Giants&dh=0"">2016-07-05</a>",SFG,COL,5,SS,1,4,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-07-04&team=Giants&dh=0"">2016-07-04</a>",SFG,COL,5,SS,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-07-03&team=Giants&dh=0"">2016-07-03</a>",SFG,@ARI,5,SS,1,4,5,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-07-02&team=Giants&dh=0"">2016-07-02</a>",SFG,@ARI,5,SS,1,4,4,2,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-07-01&team=Giants&dh=0"">2016-07-01</a>",SFG,@ARI,4,SS,1,3,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-30&team=Giants&dh=0"">2016-06-30</a>",SFG,@OAK,5,SS,1,4,5,3,2,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0.75
"<a href=""wins.aspx?date=2016-06-29&team=Giants&dh=0"">2016-06-29</a>",SFG,@OAK,5,SS,1,3,4,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.333
"<a href=""wins.aspx?date=2016-06-28&team=Giants&dh=0"">2016-06-28</a>",SFG,OAK,5,SS,1,5,6,3,1,1,1,0,1,5,1,0,1,0,0,0,0,0,0,0.6
"<a href=""wins.aspx?date=2016-06-26&team=Giants&dh=0"">2016-06-26</a>",SFG,PHI,5,SS,1,5,5,2,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-06-25&team=Giants&dh=0"">2016-06-25</a>",SFG,PHI,5,SS,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-24&team=Giants&dh=0"">2016-06-24</a>",SFG,PHI,4,SS,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-06-23&team=Giants&dh=0"">2016-06-23</a>",SFG,@PIT,4,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-22&team=Giants&dh=0"">2016-06-22</a>",SFG,@PIT,7,SS,1,5,5,2,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-06-21&team=Giants&dh=0"">2016-06-21</a>",SFG,@PIT,5,SS,1,3,4,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.333
"<a href=""wins.aspx?date=2016-06-20&team=Giants&dh=0"">2016-06-20</a>",SFG,@PIT,5,SS,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-06-19&team=Giants&dh=0"">2016-06-19</a>",SFG,@TBR,5,SS,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-18&team=Giants&dh=0"">2016-06-18</a>",SFG,@TBR,6,SS,1,4,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-06-17&team=Giants&dh=0"">2016-06-17</a>",SFG,@TBR,5,SS,1,3,4,1,0,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0.333
"<a href=""wins.aspx?date=2016-06-15&team=Giants&dh=0"">2016-06-15</a>",SFG,MIL,3,SS,1,4,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-14&team=Giants&dh=0"">2016-06-14</a>",SFG,MIL,6,SS,1,3,4,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.333
"<a href=""wins.aspx?date=2016-06-13&team=Giants&dh=0"">2016-06-13</a>",SFG,MIL,6,SS,1,4,5,1,1,0,0,0,1,3,0,0,1,0,1,0,1,0,0,0.25
"<a href=""wins.aspx?date=2016-06-12&team=Giants&dh=0"">2016-06-12</a>",SFG,LAD,6,SS,1,3,3,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.667
"<a href=""wins.aspx?date=2016-06-11&team=Giants&dh=0"">2016-06-11</a>",SFG,LAD,6,SS,1,2,4,1,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-06-10&team=Giants&dh=0"">2016-06-10</a>",SFG,LAD,7,SS,1,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-06-08&team=Giants&dh=0"">2016-06-08</a>",SFG,BOS,5,SS,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-07&team=Giants&dh=0"">2016-06-07</a>",SFG,BOS,5,SS,1,3,4,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-05&team=Giants&dh=0"">2016-06-05</a>",SFG,@STL,5,SS,1,4,4,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-04&team=Giants&dh=0"">2016-06-04</a>",SFG,@STL,6,SS,1,4,4,2,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-06-03&team=Giants&dh=0"">2016-06-03</a>",SFG,@STL,6,SS,1,3,4,2,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.667
"<a href=""wins.aspx?date=2016-06-02&team=Giants&dh=0"">2016-06-02</a>",SFG,@ATL,6,SS,1,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-06-01&team=Giants&dh=0"">2016-06-01</a>",SFG,@ATL,9,SS,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-31&team=Giants&dh=0"">2016-05-31</a>",SFG,@ATL,6,SS,1,3,4,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
"<a href=""wins.aspx?date=2016-05-30&team=Giants&dh=0"">2016-05-30</a>",SFG,@ATL,6,SS,1,3,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.333
"<a href=""wins.aspx?date=2016-05-29&team=Giants&dh=0"">2016-05-29</a>",SFG,@COL,7,SS,1,5,5,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-05-28&team=Giants&dh=0"">2016-05-28</a>",SFG,@COL,8,SS,1,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-05-27&team=Giants&dh=0"">2016-05-27</a>",SFG,@COL,5,SS,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-25&team=Giants&dh=0"">2016-05-25</a>",SFG,SDP,5,SS,1,4,5,2,2,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0.5
"<a href=""wins.aspx?date=2016-05-24&team=Giants&dh=0"">2016-05-24</a>",SFG,SDP,6,SS,1,3,4,2,1,0,1,0,1,4,1,0,1,0,0,0,0,0,0,0.667
"<a href=""wins.aspx?date=2016-05-23&team=Giants&dh=0"">2016-05-23</a>",SFG,SDP,7,SS,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-22&team=Giants&dh=0"">2016-05-22</a>",SFG,CHC,6,SS,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-21&team=Giants&dh=0"">2016-05-21</a>",SFG,CHC,7,SS,1,3,4,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.667
"<a href=""wins.aspx?date=2016-05-20&team=Giants&dh=0"">2016-05-20</a>",SFG,CHC,7,SS,1,3,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-19&team=Giants&dh=0"">2016-05-19</a>",SFG,@SDP,7,SS,1,4,4,2,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-05-18&team=Giants&dh=0"">2016-05-18</a>",SFG,@SDP,7,SS,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-17&team=Giants&dh=0"">2016-05-17</a>",SFG,@SDP,7,SS,1,3,4,2,0,1,0,1,1,5,0,0,0,0,1,0,0,0,0,0.667
"<a href=""wins.aspx?date=2016-05-15&team=Giants&dh=0"">2016-05-15</a>",SFG,@ARI,5,SS,1,4,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-05-14&team=Giants&dh=0"">2016-05-14</a>",SFG,@ARI,8,SS,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-13&team=Giants&dh=0"">2016-05-13</a>",SFG,@ARI,7,SS,1,4,4,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.25
"<a href=""wins.aspx?date=2016-05-12&team=Giants&dh=0"">2016-05-12</a>",SFG,@ARI,7,SS,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-11&team=Giants&dh=0"">2016-05-11</a>",SFG,TOR,6,SS,1,6,6,2,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.333
"<a href=""wins.aspx?date=2016-05-09&team=Giants&dh=0"">2016-05-09</a>",SFG,TOR,6,SS,1,4,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-05-08&team=Giants&dh=0"">2016-05-08</a>",SFG,COL,7,SS,1,3,4,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
"<a href=""wins.aspx?date=2016-05-07&team=Giants&dh=0"">2016-05-07</a>",SFG,COL,7,SS,1,5,5,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-05-06&team=Giants&dh=0"">2016-05-06</a>",SFG,COL,7,SS,1,4,4,1,0,0,0,1,1,3,0,0,2,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-05-05&team=Giants&dh=0"">2016-05-05</a>",SFG,COL,5,SS,1,5,5,2,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-05-04&team=Giants&dh=0"">2016-05-04</a>",SFG,@CIN,5,SS,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-03&team=Giants&dh=0"">2016-05-03</a>",SFG,@CIN,6,SS,1,2,4,1,0,1,0,0,1,0,2,1,0,0,0,0,0,1,0,0.5
"<a href=""wins.aspx?date=2016-05-02&team=Giants&dh=0"">2016-05-02</a>",SFG,@CIN,7,SS,1,5,5,2,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-05-01&team=Giants&dh=0"">2016-05-01</a>",SFG,@NYM,7,SS,1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.25
"<a href=""wins.aspx?date=2016-04-30&team=Giants&dh=0"">2016-04-30</a>",SFG,@NYM,7,SS,1,3,4,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-29&team=Giants&dh=0"">2016-04-29</a>",SFG,@NYM,7,SS,1,3,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.667
"<a href=""wins.aspx?date=2016-04-27&team=Giants&dh=0"">2016-04-27</a>",SFG,SDP,5,SS,1,3,4,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"<a href=""wins.aspx?date=2016-04-26&team=Giants&dh=0"">2016-04-26</a>",SFG,SDP,7,SS,1,1,3,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1
"<a href=""wins.aspx?date=2016-04-25&team=Giants&dh=0"">2016-04-25</a>",SFG,SDP,7,SS,1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-04-24&team=Giants&dh=0"">2016-04-24</a>",SFG,MIA,7,SS,1,3,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.333
"<a href=""wins.aspx?date=2016-04-23&team=Giants&dh=0"">2016-04-23</a>",SFG,MIA,7,SS,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-22&team=Giants&dh=0"">2016-04-22</a>",SFG,MIA,7,SS,1,3,5,2,0,2,0,0,2,1,2,2,0,0,0,0,0,0,0,0.667
"<a href=""wins.aspx?date=2016-04-21&team=Giants&dh=0"">2016-04-21</a>",SFG,ARI,5,SS,1,3,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.333
