Date,Team,Opp,BO,Pos,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG
"<a href=""wins.aspx?date=2016-08-27&team=Dodgers&dh=0"">2016-08-27</a>",LAD,CHC,2,SS,1,4,4,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-08-26&team=Dodgers&dh=0"">2016-08-26</a>",LAD,CHC,2,SS,1,5,5,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-08-25&team=Dodgers&dh=0"">2016-08-25</a>",LAD,SFG,3,SS,1,3,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.333
"<a href=""wins.aspx?date=2016-08-24&team=Dodgers&dh=0"">2016-08-24</a>",LAD,SFG,2,SS,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-08-23&team=Dodgers&dh=0"">2016-08-23</a>",LAD,SFG,3,SS,1,4,5,3,2,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0.75
"<a href=""wins.aspx?date=2016-08-22&team=Dodgers&dh=0"">2016-08-22</a>",LAD,@CIN,2,SS,1,5,6,4,3,0,0,1,3,3,1,0,1,0,0,0,0,0,0,0.8
"<a href=""wins.aspx?date=2016-08-21&team=Dodgers&dh=0"">2016-08-21</a>",LAD,@CIN,2,SS,1,4,4,2,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-08-20&team=Dodgers&dh=0"">2016-08-20</a>",LAD,@CIN,3,PH,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"<a href=""wins.aspx?date=2016-08-19&team=Dodgers&dh=0"">2016-08-19</a>",LAD,@CIN,2,SS,1,3,5,2,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0.667
"<a href=""wins.aspx?date=2016-08-18&team=Dodgers&dh=0"">2016-08-18</a>",LAD,@PHI,2,SS,1,4,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-08-17&team=Dodgers&dh=0"">2016-08-17</a>",LAD,@PHI,2,SS,1,4,5,2,1,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-08-16&team=Dodgers&dh=0"">2016-08-16</a>",LAD,@PHI,2,SS,1,6,6,1,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0.167
"<a href=""wins.aspx?date=2016-08-14&team=Dodgers&dh=0"">2016-08-14</a>",LAD,PIT,3,SS,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-08-13&team=Dodgers&dh=0"">2016-08-13</a>",LAD,PIT,3,SS,1,5,5,3,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.6
"<a href=""wins.aspx?date=2016-08-12&team=Dodgers&dh=0"">2016-08-12</a>",LAD,PIT,2,SS,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-08-10&team=Dodgers&dh=0"">2016-08-10</a>",LAD,PHI,3,SS,1,3,4,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.667
"<a href=""wins.aspx?date=2016-08-09&team=Dodgers&dh=0"">2016-08-09</a>",LAD,PHI,2,SS,1,5,5,2,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-08-08&team=Dodgers&dh=0"">2016-08-08</a>",LAD,PHI,2,SS,1,4,4,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-08-07&team=Dodgers&dh=0"">2016-08-07</a>",LAD,BOS,2,SS,1,4,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-08-06&team=Dodgers&dh=0"">2016-08-06</a>",LAD,BOS,2,SS,1,4,4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-08-05&team=Dodgers&dh=0"">2016-08-05</a>",LAD,BOS,2,SS,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-08-04&team=Dodgers&dh=0"">2016-08-04</a>",LAD,@COL,2,SS,1,5,5,1,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-08-03&team=Dodgers&dh=0"">2016-08-03</a>",LAD,@COL,2,SS,1,4,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-08-02&team=Dodgers&dh=0"">2016-08-02</a>",LAD,@COL,2,SS,1,3,4,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-07-31&team=Dodgers&dh=0"">2016-07-31</a>",LAD,ARI,2,SS,1,5,5,3,2,0,0,1,2,3,0,0,1,0,0,0,0,0,0,0.6
"<a href=""wins.aspx?date=2016-07-30&team=Dodgers&dh=0"">2016-07-30</a>",LAD,ARI,2,SS,1,3,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.333
"<a href=""wins.aspx?date=2016-07-29&team=Dodgers&dh=0"">2016-07-29</a>",LAD,ARI,2,SS,1,5,5,3,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0.6
"<a href=""wins.aspx?date=2016-07-27&team=Dodgers&dh=0"">2016-07-27</a>",LAD,TBR,2,SS,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-07-26&team=Dodgers&dh=0"">2016-07-26</a>",LAD,TBR,2,SS,1,4,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-07-24&team=Dodgers&dh=0"">2016-07-24</a>",LAD,@STL,2,SS,1,5,5,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-07-23&team=Dodgers&dh=0"">2016-07-23</a>",LAD,@STL,2,SS,1,4,4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-07-22&team=Dodgers&dh=0"">2016-07-22</a>",LAD,@STL,2,SS,1,7,7,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.571
"<a href=""wins.aspx?date=2016-07-17&team=Dodgers&dh=0"">2016-07-17</a>",LAD,@ARI,2,SS,1,5,5,3,0,3,0,0,2,1,0,0,0,0,0,0,1,0,0,0.6
"<a href=""wins.aspx?date=2016-07-16&team=Dodgers&dh=0"">2016-07-16</a>",LAD,@ARI,2,SS,1,6,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333
"<a href=""wins.aspx?date=2016-07-15&team=Dodgers&dh=0"">2016-07-15</a>",LAD,@ARI,2,SS,1,5,6,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-07-10&team=Dodgers&dh=0"">2016-07-10</a>",LAD,SDP,2,SS,1,4,4,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-07-09&team=Dodgers&dh=0"">2016-07-09</a>",LAD,SDP,2,SS,1,4,4,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-07-08&team=Dodgers&dh=0"">2016-07-08</a>",LAD,SDP,2,SS,1,4,5,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-07-07&team=Dodgers&dh=0"">2016-07-07</a>",LAD,SDP,2,SS,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-07-06&team=Dodgers&dh=0"">2016-07-06</a>",LAD,BAL,2,SS,1,5,7,1,0,1,0,0,1,0,2,1,4,0,0,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-07-05&team=Dodgers&dh=0"">2016-07-05</a>",LAD,BAL,2,SS,1,4,4,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-07-04&team=Dodgers&dh=0"">2016-07-04</a>",LAD,BAL,2,SS,1,5,5,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-07-03&team=Dodgers&dh=0"">2016-07-03</a>",LAD,COL,2,SS,1,4,4,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-07-02&team=Dodgers&dh=0"">2016-07-02</a>",LAD,COL,2,SS,1,4,5,1,1,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-07-01&team=Dodgers&dh=0"">2016-07-01</a>",LAD,COL,2,SS,1,4,4,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-06-30&team=Dodgers&dh=0"">2016-06-30</a>",LAD,@MIL,2,SS,1,4,5,2,1,0,0,1,2,2,1,1,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-06-29&team=Dodgers&dh=0"">2016-06-29</a>",LAD,@MIL,2,SS,1,4,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-06-28&team=Dodgers&dh=0"">2016-06-28</a>",LAD,@MIL,3,SS,1,4,5,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-06-27&team=Dodgers&dh=0"">2016-06-27</a>",LAD,@PIT,2,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-26&team=Dodgers&dh=0"">2016-06-26</a>",LAD,@PIT,2,SS,1,3,4,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0.333
"<a href=""wins.aspx?date=2016-06-25&team=Dodgers&dh=0"">2016-06-25</a>",LAD,@PIT,3,SS,1,4,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-06-24&team=Dodgers&dh=0"">2016-06-24</a>",LAD,@PIT,2,SS,1,5,5,4,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.8
"<a href=""wins.aspx?date=2016-06-22&team=Dodgers&dh=0"">2016-06-22</a>",LAD,WSN,2,SS,1,4,4,3,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.75
"<a href=""wins.aspx?date=2016-06-21&team=Dodgers&dh=0"">2016-06-21</a>",LAD,WSN,2,SS,1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.25
"<a href=""wins.aspx?date=2016-06-20&team=Dodgers&dh=0"">2016-06-20</a>",LAD,WSN,2,SS,1,4,4,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-06-19&team=Dodgers&dh=0"">2016-06-19</a>",LAD,MIL,2,SS,1,4,4,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-06-18&team=Dodgers&dh=0"">2016-06-18</a>",LAD,MIL,2,SS,1,4,5,2,1,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-06-17&team=Dodgers&dh=0"">2016-06-17</a>",LAD,MIL,2,SS,1,4,5,1,1,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0.25
"<a href=""wins.aspx?date=2016-06-16&team=Dodgers&dh=0"">2016-06-16</a>",LAD,MIL,2,SS,1,5,5,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-06-15&team=Dodgers&dh=0"">2016-06-15</a>",LAD,@ARI,3,SS,1,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-14&team=Dodgers&dh=0"">2016-06-14</a>",LAD,@ARI,2,SS,1,4,5,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-13&team=Dodgers&dh=0"">2016-06-13</a>",LAD,@ARI,2,SS,1,4,5,2,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-06-12&team=Dodgers&dh=0"">2016-06-12</a>",LAD,@SFG,2,SS,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-06-11&team=Dodgers&dh=0"">2016-06-11</a>",LAD,@SFG,2,SS,1,5,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-06-10&team=Dodgers&dh=0"">2016-06-10</a>",LAD,@SFG,2,SS,1,4,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-06-08&team=Dodgers&dh=0"">2016-06-08</a>",LAD,COL,8,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-07&team=Dodgers&dh=0"">2016-06-07</a>",LAD,COL,2,SS,1,2,4,1,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-06-06&team=Dodgers&dh=0"">2016-06-06</a>",LAD,COL,2,SS,1,3,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-05&team=Dodgers&dh=0"">2016-06-05</a>",LAD,ATL,2,SS,1,5,5,3,1,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0.6
"<a href=""wins.aspx?date=2016-06-04&team=Dodgers&dh=0"">2016-06-04</a>",LAD,ATL,2,SS,1,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-03&team=Dodgers&dh=0"">2016-06-03</a>",LAD,ATL,2,SS,1,4,4,3,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0.75
"<a href=""wins.aspx?date=2016-06-02&team=Dodgers&dh=0"">2016-06-02</a>",LAD,@CHC,2,SS,1,2,4,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
"<a href=""wins.aspx?date=2016-06-01&team=Dodgers&dh=0"">2016-06-01</a>",LAD,@CHC,3,SS,1,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-05-31&team=Dodgers&dh=0"">2016-05-31</a>",LAD,@CHC,2,SS,1,5,5,3,2,0,0,1,2,3,0,0,1,0,0,0,0,0,0,0.6
"<a href=""wins.aspx?date=2016-05-30&team=Dodgers&dh=0"">2016-05-30</a>",LAD,@CHC,2,SS,1,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-29&team=Dodgers&dh=0"">2016-05-29</a>",LAD,@NYM,2,SS,1,4,5,2,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-05-28&team=Dodgers&dh=0"">2016-05-28</a>",LAD,@NYM,2,SS,1,5,5,2,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-05-27&team=Dodgers&dh=0"">2016-05-27</a>",LAD,@NYM,2,SS,1,5,5,2,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0.4
"<a href=""wins.aspx?date=2016-05-25&team=Dodgers&dh=0"">2016-05-25</a>",LAD,CIN,2,SS,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-24&team=Dodgers&dh=0"">2016-05-24</a>",LAD,CIN,2,SS,1,3,5,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.333
"<a href=""wins.aspx?date=2016-05-23&team=Dodgers&dh=0"">2016-05-23</a>",LAD,CIN,6,SS,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-22&team=Dodgers&dh=0"">2016-05-22</a>",LAD,@SDP,2,SS,1,8,9,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.125
"<a href=""wins.aspx?date=2016-05-21&team=Dodgers&dh=0"">2016-05-21</a>",LAD,@SDP,2,SS,1,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-20&team=Dodgers&dh=0"">2016-05-20</a>",LAD,@SDP,3,SS,1,4,5,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0.25
"<a href=""wins.aspx?date=2016-05-19&team=Dodgers&dh=0"">2016-05-19</a>",LAD,@LAA,3,SS,1,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-05-18&team=Dodgers&dh=0"">2016-05-18</a>",LAD,@LAA,3,SS,1,4,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-05-17&team=Dodgers&dh=0"">2016-05-17</a>",LAD,LAA,3,SS,1,4,4,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-05-16&team=Dodgers&dh=0"">2016-05-16</a>",LAD,LAA,2,SS,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-05-15&team=Dodgers&dh=0"">2016-05-15</a>",LAD,STL,2,SS,1,4,4,2,0,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-05-14&team=Dodgers&dh=0"">2016-05-14</a>",LAD,STL,2,SS,1,4,4,3,2,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0.75
"<a href=""wins.aspx?date=2016-05-13&team=Dodgers&dh=0"">2016-05-13</a>",LAD,STL,2,SS,1,5,5,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-05-12&team=Dodgers&dh=0"">2016-05-12</a>",LAD,NYM,2,SS,1,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-05-11&team=Dodgers&dh=0"">2016-05-11</a>",LAD,NYM,2,SS,1,4,4,2,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-05-10&team=Dodgers&dh=0"">2016-05-10</a>",LAD,NYM,2,SS,1,4,4,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-05-09&team=Dodgers&dh=0"">2016-05-09</a>",LAD,NYM,9,PH-SS,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-08&team=Dodgers&dh=0"">2016-05-08</a>",LAD,@TOR,2,SS,1,5,5,2,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-05-07&team=Dodgers&dh=0"">2016-05-07</a>",LAD,@TOR,2,SS,1,3,4,2,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.667
"<a href=""wins.aspx?date=2016-05-06&team=Dodgers&dh=0"">2016-05-06</a>",LAD,@TOR,2,SS,1,4,5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"<a href=""wins.aspx?date=2016-05-04&team=Dodgers&dh=0"">2016-05-04</a>",LAD,@TBR,8,SS,1,2,4,1,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-05-03&team=Dodgers&dh=0"">2016-05-03</a>",LAD,@TBR,9,PH-SS,1,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-05-01&team=Dodgers&dh=0"">2016-05-01</a>",LAD,SDP,7,SS,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-30&team=Dodgers&dh=0"">2016-04-30</a>",LAD,SDP,2,SS,1,3,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-29&team=Dodgers&dh=0"">2016-04-29</a>",LAD,SDP,2,SS,1,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-04-28&team=Dodgers&dh=0"">2016-04-28</a>",LAD,MIA,2,SS,1,4,5,2,2,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-04-27&team=Dodgers&dh=0"">2016-04-27</a>",LAD,MIA,5,SS,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
