Date,Team,Opp,BO,Pos,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG
"<a href=""wins.aspx?date=2016-07-01&team=White Sox&dh=0"">2016-07-01</a>",CHW,@HOU,2,RF,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-30&team=White Sox&dh=0"">2016-06-30</a>",CHW,MIN,2,RF,1,2,4,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0
"<a href=""wins.aspx?date=2016-06-29&team=White Sox&dh=0"">2016-06-29</a>",CHW,MIN,2,RF,1,5,5,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-06-28&team=White Sox&dh=0"">2016-06-28</a>",CHW,MIN,2,RF,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-26&team=White Sox&dh=0"">2016-06-26</a>",CHW,TOR,2,RF,1,2,4,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
"<a href=""wins.aspx?date=2016-06-25&team=White Sox&dh=0"">2016-06-25</a>",CHW,TOR,2,RF,1,4,5,3,2,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0.75
"<a href=""wins.aspx?date=2016-06-24&team=White Sox&dh=0"">2016-06-24</a>",CHW,TOR,2,RF,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-23&team=White Sox&dh=0"">2016-06-23</a>",CHW,@BOS,2,RF,1,4,6,2,2,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-06-22&team=White Sox&dh=0"">2016-06-22</a>",CHW,@BOS,2,CF-RF,1,4,5,1,1,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-06-21&team=White Sox&dh=0"">2016-06-21</a>",CHW,@BOS,2,RF,1,4,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-06-20&team=White Sox&dh=0"">2016-06-20</a>",CHW,@BOS,2,CF-RF,1,5,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-19&team=White Sox&dh=0"">2016-06-19</a>",CHW,@CLE,2,RF-CF,1,4,5,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.5
"<a href=""wins.aspx?date=2016-06-18&team=White Sox&dh=0"">2016-06-18</a>",CHW,@CLE,2,RF,1,4,4,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-06-17&team=White Sox&dh=0"">2016-06-17</a>",CHW,@CLE,2,RF,1,4,4,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-06-15&team=White Sox&dh=0"">2016-06-15</a>",CHW,DET,2,RF,1,4,5,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-06-14&team=White Sox&dh=0"">2016-06-14</a>",CHW,DET,2,CF,1,5,5,2,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-06-13&team=White Sox&dh=0"">2016-06-13</a>",CHW,DET,2,CF,1,5,7,4,4,0,0,0,2,2,1,0,1,0,1,0,0,1,0,0.8
"<a href=""wins.aspx?date=2016-06-12&team=White Sox&dh=0"">2016-06-12</a>",CHW,KCR,1,CF,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-11&team=White Sox&dh=0"">2016-06-11</a>",CHW,KCR,1,CF,1,3,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-10&team=White Sox&dh=0"">2016-06-10</a>",CHW,KCR,1,CF,1,3,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
"<a href=""wins.aspx?date=2016-06-09&team=White Sox&dh=0"">2016-06-09</a>",CHW,WSN,1,RF,1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-06-08&team=White Sox&dh=0"">2016-06-08</a>",CHW,WSN,1,RF,1,5,5,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-06-07&team=White Sox&dh=0"">2016-06-07</a>",CHW,WSN,1,RF,1,2,5,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-05&team=White Sox&dh=0"">2016-06-05</a>",CHW,@DET,1,CF,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-04&team=White Sox&dh=0"">2016-06-04</a>",CHW,@DET,1,RF-CF,1,5,5,3,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0.6
"<a href=""wins.aspx?date=2016-06-03&team=White Sox&dh=0"">2016-06-03</a>",CHW,@DET,1,RF,1,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-01&team=White Sox&dh=0"">2016-06-01</a>",CHW,@NYM,1,RF,1,4,5,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-31&team=White Sox&dh=0"">2016-05-31</a>",CHW,@NYM,1,CF-RF,1,4,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-30&team=White Sox&dh=0"">2016-05-30</a>",CHW,@NYM,1,RF,1,3,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-29&team=White Sox&dh=0"">2016-05-29</a>",CHW,@KCR,1,RF-CF,1,4,4,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.75
"<a href=""wins.aspx?date=2016-05-28&team=White Sox&dh=0"">2016-05-28</a>",CHW,@KCR,1,RF,1,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-27&team=White Sox&dh=0"">2016-05-27</a>",CHW,@KCR,5,PH-DH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-25&team=White Sox&dh=0"">2016-05-25</a>",CHW,CLE,1,RF,1,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-24&team=White Sox&dh=0"">2016-05-24</a>",CHW,CLE,1,RF,1,4,4,2,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-05-23&team=White Sox&dh=2"">2016-05-23</a>",CHW,CLE,1,RF,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-23&team=White Sox&dh=1"">2016-05-23</a>",CHW,CLE,1,RF,1,4,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"<a href=""wins.aspx?date=2016-05-22&team=White Sox&dh=0"">2016-05-22</a>",CHW,KCR,1,RF,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25
"<a href=""wins.aspx?date=2016-05-21&team=White Sox&dh=0"">2016-05-21</a>",CHW,KCR,1,RF,1,4,5,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0.25
"<a href=""wins.aspx?date=2016-05-20&team=White Sox&dh=0"">2016-05-20</a>",CHW,KCR,1,RF,1,5,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-05-19&team=White Sox&dh=0"">2016-05-19</a>",CHW,HOU,1,RF,1,4,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-05-18&team=White Sox&dh=0"">2016-05-18</a>",CHW,HOU,1,RF,1,4,5,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-05-17&team=White Sox&dh=0"">2016-05-17</a>",CHW,HOU,1,RF,1,5,6,2,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-05-15&team=White Sox&dh=0"">2016-05-15</a>",CHW,@NYY,1,RF,1,4,5,1,0,0,0,1,1,2,0,0,1,0,0,1,0,0,0,0.25
"<a href=""wins.aspx?date=2016-05-14&team=White Sox&dh=0"">2016-05-14</a>",CHW,@NYY,1,RF,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-05-13&team=White Sox&dh=0"">2016-05-13</a>",CHW,@NYY,1,RF,1,4,5,3,2,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0.75
"<a href=""wins.aspx?date=2016-05-11&team=White Sox&dh=0"">2016-05-11</a>",CHW,@TEX,1,RF,1,3,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-10&team=White Sox&dh=0"">2016-05-10</a>",CHW,@TEX,1,RF,1,5,6,2,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-05-09&team=White Sox&dh=0"">2016-05-09</a>",CHW,@TEX,1,RF,1,5,6,2,1,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0.4
"<a href=""wins.aspx?date=2016-05-08&team=White Sox&dh=0"">2016-05-08</a>",CHW,MIN,1,RF,1,2,4,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-07&team=White Sox&dh=0"">2016-05-07</a>",CHW,MIN,1,RF,1,4,5,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.25
"<a href=""wins.aspx?date=2016-05-06&team=White Sox&dh=0"">2016-05-06</a>",CHW,MIN,1,RF,1,5,5,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-05-05&team=White Sox&dh=0"">2016-05-05</a>",CHW,BOS,1,RF,1,3,5,2,2,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0.667
"<a href=""wins.aspx?date=2016-05-04&team=White Sox&dh=0"">2016-05-04</a>",CHW,BOS,1,RF,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-03&team=White Sox&dh=0"">2016-05-03</a>",CHW,BOS,1,RF,1,3,4,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.667
"<a href=""wins.aspx?date=2016-05-01&team=White Sox&dh=0"">2016-05-01</a>",CHW,@BAL,1,RF,1,5,6,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-30&team=White Sox&dh=0"">2016-04-30</a>",CHW,@BAL,1,RF,1,4,5,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-04-29&team=White Sox&dh=0"">2016-04-29</a>",CHW,@BAL,1,RF,1,2,4,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-28&team=White Sox&dh=0"">2016-04-28</a>",CHW,@BAL,1,RF,1,4,5,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5
"<a href=""wins.aspx?date=2016-04-27&team=White Sox&dh=0"">2016-04-27</a>",CHW,@TOR,1,RF,1,3,5,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0
"<a href=""wins.aspx?date=2016-04-26&team=White Sox&dh=0"">2016-04-26</a>",CHW,@TOR,1,RF,1,4,5,2,1,0,0,1,1,2,0,0,0,0,1,0,1,0,0,0.5
"<a href=""wins.aspx?date=2016-04-25&team=White Sox&dh=0"">2016-04-25</a>",CHW,@TOR,1,RF,1,5,5,2,2,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0.4
